Open,High,Low,Close,Volume,SMA_10,SMA_50,Return
7203.T,7203.T,7203.T,7203.T,7203.T,,,
1251.2995709587672,1257.137009805711,1246.809261493604,1251.8983154296875,34227000,1238.038134765625,1244.6706176757812,0.001436796621213654
1257.2865272717133,1268.5122998366394,1257.1368868464094,1258.034912109375,39659000,1239.3852172851562,1246.0450317382813,0.004901833163327929
1262.0764996780038,1264.7706674440444,1252.7965072788936,1260.7293701171875,26464000,1242.5134887695312,1247.0986767578124,0.0021417990724077463
1263.1240110586982,1263.1240110586982,1247.7072097629348,1249.2039794921875,29789500,1243.51630859375,1247.9129638671875,-0.009141843521840554
1257.1366929038406,1267.0153346947368,1253.9934222572413,1266.1173095703125,29564500,1246.8690551757813,1249.109765625,0.01353928610201871
1267.0154358066281,1271.356104084045,1259.2322158034488,1264.919921875,22355000,1249.3686401367188,1250.3416235351563,-0.000945716235187466
1266.7161957732073,1275.8465458786116,1266.7161957732073,1271.655517578125,40600500,1253.8589477539062,1251.4131884765625,0.0053249186661088466
1284.2285254586277,1302.18976357693,1280.0375881688067,1292.7601318359375,60461000,1260.7141723632812,1252.909794921875,0.016596172442994828
1294.4065332327223,1299.9445998856195,1285.7252864729385,1287.82080078125,39633000,1265.3242431640624,1254.2397631835938,-0.003820763754272649
1283.1807868169806,1284.228543993453,1270.9072556545514,1275.2479248046875,29694000,1267.838818359375,1255.14716796875,-0.00976290798295476
1279.7381882925197,1286.1742802081383,1273.601468610191,1274.349853515625,27149000,1270.0839721679688,1255.6678564453125,-0.0007042326998493165
1272.25423511588,1279.4387113489495,1264.3213740386248,1274.4993896484375,24643500,1271.730419921875,1256.108935546875,0.00011734307686372958
1273.4516332749104,1281.8335983476068,1269.8594408342449,1276.2955322265625,26261000,1273.2870361328125,1256.2702807617188,0.0014092926153699281
1264.9201388844808,1269.1111674667495,1261.3279461282818,1267.7640380859375,29047000,1275.1430419921876,1255.8391430664062,-0.006684575731250364
1267.7639613175268,1267.9136017482979,1250.102096774537,1251.0001220703125,41658000,1273.6313232421876,1255.226123046875,-0.013223214661408966
1248.3059348015254,1248.6053070138394,1229.5963134765625,1229.5963134765625,40978500,1270.0989624023437,1254.1673291015625,-0.017109357717989937
1230.3449342648692,1241.4210687554753,1223.160456569477,1224.6572265625,48790500,1265.3991333007812,1253.2752587890625,-0.004016836143642677
1234.8349348155248,1246.2103473697803,1233.4878056171356,1245.6116943359375,38126500,1260.6842895507812,1252.7992846679688,0.017110475746960452
1255.340670752475,1256.388427734375,1246.6594254199254,1256.388427734375,50872000,1257.5410522460938,1252.7034912109375,0.008651759972583495
1244.114982749656,1260.1304366799625,1243.0672256970993,1258.6336669921875,25034500,1255.8796264648438,1252.7813232421875,0.001787058212452175
1250.2517567722748,1265.5188265284162,1246.0608197337747,1256.5382080078125,36842000,1254.0984619140625,1253.2572998046876,-0.0016648680544059102
1258.1846449917218,1262.0763012468817,1243.0673067022935,1243.96533203125,26294500,1251.0450561523437,1253.0597265625,-0.010005963922494865
1243.9653239641762,1251.0001601806412,1224.9564208984375,1224.9564208984375,32330500,1245.9111450195312,1252.33529296875,-0.015280901037469596
1228.0996385924227,1240.6725416357838,1226.60286877086,1232.4403076171875,40954500,1242.3787719726563,1252.0389331054687,0.0061095126251602405
1227.3510676370597,1242.9175079639513,1224.357528447701,1241.8697509765625,23655500,1241.4657348632813,1251.7006616210938,0.007651034537815349
1250.5510925833103,1268.5123291015625,1247.5575531636016,1268.5123291015625,43538500,1245.3573364257813,1252.008994140625,0.021453600994829847
1272.2542162946017,1274.0503581651906,1264.6207275390625,1264.6207275390625,36240500,1249.3536865234375,1252.2544604492186,-0.0030678468574729667
1251.748393713123,1256.8374468770717,1246.9587127392122,1248.0064697265625,27504000,1249.5931640625,1252.2903784179687,-0.013137739601051135
1244.1151206308032,1253.3951119945928,1236.3318991206704,1247.25830078125,26156000,1248.6801513671876,1252.5448315429687,-0.0005994912393975094
1212.3837213220495,1230.3449616379319,1211.6353363088879,1220.0172119140625,36334000,1244.818505859375,1252.1436987304687,-0.02184077576402932
1220.3163223724741,1227.9499026823005,1217.771795602532,1227.8001708984375,33771500,1241.9447021484375,1251.934150390625,0.00637938457619347
1224.0580671025252,1226.1535809246745,1216.4245792678773,1218.370361328125,27004000,1239.385205078125,1251.4282348632812,-0.007680247807273277
1227.2014794214285,1233.787211104816,1219.8672715532973,1220.3162841796875,35099500,1238.92119140625,1250.9971655273437,0.0015971521577735626
1220.3165570404974,1230.195293807803,1216.8740043276625,1224.6572265625,25853000,1238.1428833007812,1250.7576879882813,0.003557227285326814
1213.1319208263496,1215.2274350849991,1206.3964567378628,1207.4442138671875,37968000,1234.7003295898437,1249.6201416015624,-0.014055371839537423
1216.8739568334936,1217.7719822520216,1212.5332874809055,1214.7784423828125,26022500,1229.3269409179688,1248.584375,0.0060741758761135856
1211.18630877877,1212.9824510595386,1187.0882568359375,1187.0882568359375,49569000,1221.5736938476562,1246.9469140625,-0.022794432779495333
1159.5478550972052,1183.3464457021164,1142.0356260466026,1182.1490478515625,68059000,1214.9879516601563,1245.405244140625,-0.0041607765521495255
1182.4482606713327,1200.2598596211487,1174.6650386590875,1186.190185546875,49506500,1208.8811401367188,1244.1629248046875,0.0034184671574679637
1204.4508224373374,1216.7243545572971,1202.355307920909,1214.3294677734375,33879000,1208.3123657226563,1242.9595263671874,0.023722403514567336
1231.8415233768153,1234.3860502624393,1221.513775399226,1227.5008544921875,35667500,1208.2824340820312,1242.489541015625,0.010846633527637817
1229.7459820997203,1238.277587890625,1226.0040577489356,1238.277587890625,28533500,1210.2731567382812,1242.3638110351562,0.008779410098981755
1247.1084755561683,1263.8723137043735,1245.0129615293047,1262.076171875,50401000,1214.4491455078125,1243.0164013671874,0.01921910258015358
1255.7900304320044,1257.1371599747042,1242.3191004273704,1249.0545654296875,37529500,1216.8888793945312,1243.2139770507813,-0.010317607396047257
1255.4904779514231,1260.5795317649424,1247.2582441302216,1253.6943359375,24991500,1221.5138916015626,1243.6360668945313,0.0037146259548848093
1244.8631943481025,1250.7005405047084,1238.2773720962014,1239.0257568359375,23958000,1223.938623046875,1243.6181005859376,-0.011700283459120442
1242.169132106231,1248.006478754151,1234.236180112886,1238.876220703125,24667000,1229.1174194335938,1243.860576171875,-0.00012068847801383065
1231.8413852863907,1244.2645547405227,1229.8956030704173,1238.876220703125,17693000,1234.79013671875,1244.1539428710937,0.0
1231.8415993344386,1237.3796661080307,1222.2622356527881,1224.8067626953125,33284000,1238.6517944335938,1243.8156762695312,-0.011356629316710443
1206.6958852382058,1220.3164544878364,1202.3552160809832,1208.9410400390625,37234500,1238.1129516601563,1242.9924536132812,-0.0129536537023488
1215.6764573092073,1227.0518713169504,1211.9345327861893,1214.1796875,26628000,1236.7808349609375,1242.2380810546874,0.004333253059858322
1223.1602396486132,1227.9499210479805,1218.3705582492457,1221.8131103515625,27819500,1235.1343872070313,1241.5136450195312,0.006286897178521933
1227.351317491901,1235.2841796875,1223.7590331911542,1235.2841796875,29772000,1232.4551879882813,1241.0047412109375,0.011025474536004332
1233.188512211529,1233.188512211529,1221.6633679995812,1227.35107421875,23595000,1230.2848388671875,1240.5676831054689,-0.006422089426221689
1212.3835533209485,1219.2686579457243,1209.9887581529167,1215.5267333984375,35527500,1226.4680786132812,1239.5558715820312,-0.009634033055977098
1195.9190955528845,1197.565505825556,1177.0598322153091,1186.9384765625,87341000,1221.2593505859375,1237.9962426757813,-0.0235192333088462
1199.6608135067847,1207.4440335623458,1198.3136843480197,1202.35498046875,44443000,1217.6072265625,1236.6102319335937,0.01298846082645988
1197.4156520517863,1216.2749120293763,1195.1704977041893,1215.0775146484375,33413500,1215.2273559570312,1235.0565795898438,0.010581346096913524
1212.53317713402,1218.9693603515625,1198.1642236117013,1218.9693603515625,30406500,1214.6436157226562,1233.67955078125,0.0032029608450543368
1221.3640982980119,1227.8001898586147,1209.838953118938,1215.6763916015625,40809500,1215.3171508789062,1232.4881201171875,-0.002701436850759187
1204.8996014871273,1208.9408979247203,1192.3266995380761,1195.469970703125,50420000,1213.4461791992187,1230.9105224609375,-0.016621545863712228
1183.4958764580276,1191.2790975400344,1182.8971320072667,1188.5848388671875,42103500,1210.1233520507812,1229.1922314453125,-0.005759351556014369
1186.9384390733167,1194.5719284318093,1185.7410415168677,1189.18359375,25911000,1205.5132934570313,1227.4499926757812,0.0005037544340402711
1189.183453117006,1193.0750175541425,1185.4415290983873,1187.2376708984375,25246000,1201.501953125,1225.8394653320313,-0.0016363519155407902
1185.4416045557798,1195.3202480515156,1184.9925919160778,1192.4764404296875,20802500,1199.196923828125,1224.6689916992189,0.0044125701699522235
1187.0881080841123,1193.0751873660506,1181.9991455078125,1181.9991455078125,30514000,1198.7029907226563,1223.7170483398438,-0.008786165132201429
1174.9643565586623,1175.4133692518355,1157.302490234375,1157.302490234375,47532500,1194.1977416992188,1222.3699536132813,-0.02089397049676145
1119.7333715469638,1135.299812906901,1119.5837311197918,1122.5772705078125,62004000,1184.9477172851562,1219.9092651367187,-0.030005309778198153
1077.6743668933595,1082.0150363022485,1046.8409423828125,1046.8409423828125,103483000,1167.7348754882812,1215.7183154296874,-0.0674664721215491
1002.8357732269401,1077.0755192997176,995.3519241730077,1006.5776977539062,101548500,1146.8250061035155,1210.6771960449219,-0.03846166403967666
1021.5453360673321,1044.7452667765535,1016.1570016061296,1035.7646484375,88137000,1130.854473876953,1206.2617248535157,0.02899622229731702
1073.1841407968,1076.1776809384926,1048.786806913124,1051.630615234375,71965500,1117.1590515136718,1202.415030517578,0.015318119633460636
1079.170946300859,1106.1128007161371,1073.4832397509704,1099.5269775390625,70409000,1108.1933898925781,1199.9064416503907,0.04554485349783488
1096.5333418376324,1096.8327140203967,1069.5914897889872,1076.4766845703125,53492500,1097.1172912597656,1196.7871691894532,-0.02096382666329899
1066.2986257581838,1074.3811262252607,1047.7386474609375,1047.7386474609375,49383000,1082.6435119628907,1192.9045471191407,-0.0266963860168008
1026.7840770196676,1072.884568329027,1023.7905374365199,1049.9840087890625,68989500,1069.4419982910156,1188.5339807128905,0.002143054790969545
1061.6588975338366,1100.8742881355472,1061.5092570824431,1075.42919921875,70305500,1061.2546691894531,1184.7501501464844,0.024233883770318876
1079.9189509970674,1086.3550401262191,1034.417131904178,1048.337158203125,59325500,1053.8306579589844,1180.7567639160156,-0.025191840648650876
1036.0642251524812,1063.9041109563775,1024.6887181976952,1061.060302734375,61736000,1055.2525939941406,1177.0328039550782,0.01213650058255844
1060.9106083911151,1072.4357562125997,1052.229360247673,1055.222900390625,55422000,1060.1171142578125,1173.7369177246094,-0.005501480291654426
1081.7156743310347,1121.2303466796875,1079.0215066592884,1121.2303466796875,86054000,1068.6636840820313,1171.6055212402343,0.06255308358511513
1080.667960243358,1098.6292005798127,1063.1557326441962,1073.9324951171875,80817500,1070.8938720703125,1168.7167639160157,-0.0421838846072653
1051.480667382138,1070.3399282192916,1048.9361407344413,1058.5155029296875,79958500,1066.792724609375,1165.4807482910155,-0.014355643634582194
1062.7064383247466,1069.4419016662414,1048.4871268260351,1048.7864990234375,50147500,1064.0237060546874,1161.9633337402345,-0.009191177530534667
1056.7192132132552,1089.0493962254327,1054.1746869216588,1071.8365478515625,67861500,1066.43349609375,1159.2511804199219,0.021977827565083707
1088.6007089313496,1102.8200227061652,1077.8239475887938,1092.1929931640625,46372500,1070.65439453125,1156.7994714355468,0.018992117178037393
1099.6768413387795,1112.6987574739067,1088.900080007792,1098.3297119140625,49127500,1072.9444458007813,1155.0243005371094,0.005618712799303038
1085.3078635869053,1090.097545739437,1071.68729346637,1082.763427734375,51045500,1076.3870727539063,1153.0365881347657,-0.014172687864885347
1070.1903918628961,1080.967152541582,1062.70654296875,1062.70654296875,64944000,1076.5516967773438,1150.5669152832031,-0.018523792226334157
1064.6520102846903,1088.1513071278882,1053.276599874817,1076.925537109375,63942000,1078.7219604492188,1147.818836669922,0.01337998174068189
1092.104655590808,1100.4529191151296,1064.9348154271015,1069.94384765625,53188500,1073.593310546875,1144.667696533203,-0.006482982539224413
1048.8453901153755,1050.6668478164274,1012.2648571266582,1019.8541870117188,78977500,1068.185479736328,1140.299228515625,-0.04681522376548497
1035.6399714514746,1068.4259332129277,1029.1131660655376,1058.1043701171875,67394000,1068.1443664550782,1136.2197924804686,0.03750554107891224
1065.5418964411492,1098.631355608263,1056.5864502827314,1085.4259033203125,70363500,1071.8083068847657,1132.9472192382811,0.02582120816692135
1070.0954173675084,1104.3991482996066,1065.2382281501123,1101.5152587890625,59833500,1074.7761779785155,1129.9036376953125,0.014823080432789348
1110.9261994081023,1116.9976636100469,1096.9618132149913,1099.845703125,43240500,1075.5414489746095,1127.1200366210937,-0.0015156900013331143
1117.60463646333,1119.7296857669546,1092.2562575674986,1095.5955810546875,47900500,1075.2680358886719,1124.254423828125,-0.0038642893800799882
1102.5777230816545,1118.8188125690717,1100.604423482766,1115.7830810546875,48172000,1078.570001220703,1121.7925610351563,0.018426050952639272
1112.4438826556884,1129.7474972018906,1107.5866935636543,1115.4796142578125,51847500,1083.8473083496094,1119.6060180664062,-0.0002719765176830702
1120.640244508475,1138.3992919921875,1118.9706292708217,1138.3992919921875,56216500,1089.9946838378905,1118.1951831054687,0.020546926578864255
1120.640546809097,1123.8281212724487,1101.970811912768,1110.4708251953125,58344500,1094.047381591797,1116.121005859375,-0.024533102746401414
1095.8991816041325,1101.2117122628783,1083.1490709658697,1091.0419921875,52207500,1101.166162109375,1113.5055834960938,-0.017496031923571964
1083.1490348901414,1103.7920660624907,1077.8365044083364,1100.6044921875,38836500,1105.4161743164063,1110.8119897460938,0.008764557247542326
1106.8278911400184,1125.8012158899392,1103.3368179146705,1123.2208251953125,53934000,1109.1956665039063,1108.729384765625,0.020549010265133116
1122.1578685397321,1126.1043741545393,1105.0060080965345,1116.541748046875,44565000,1110.6983154296875,1106.7496850585937,-0.005946361568996084
1123.220685114626,1123.3724346364252,1108.497368416245,1111.0777587890625,27661500,1111.8215209960938,1105.232470703125,-0.004893672150970141
1115.9350448198547,1133.5422524646735,1114.1135871841052,1133.3905029296875,42705000,1115.6010131835938,1103.8531811523437,0.020082072531937945
1124.1313798203307,1135.8189650650847,1122.3100149661263,1127.470703125,32350000,1116.769775390625,1102.101044921875,-0.005223089296571226
1146.4441168506157,1157.828111310227,1137.640512997153,1141.73876953125,64300500,1119.3956909179688,1100.5564331054688,0.012654933176270866
1161.167508079892,1163.8996483937951,1147.5067138671875,1147.5067138671875,36817000,1120.3064331054688,1099.1930395507814,0.005051894960443226
1149.479848706512,1156.4620875609842,1136.5779883189525,1141.73876953125,38538500,1123.4332275390625,1098.1184155273438,-0.005026501602329647
1141.7387634841416,1148.113818876396,1139.4619646042784,1145.98876953125,45248500,1128.9279052734375,1097.266494140625,0.0037223926465639323
1148.5690825855916,1151.756563744945,1121.399247396142,1131.87255859375,141051000,1132.0547119140624,1096.1202734375,-0.012317931303353014
1127.9262486401979,1140.2210194920935,1114.2654539002203,1133.6942138671875,53139000,1133.10205078125,1095.049404296875,0.0016094172966794051
1120.1852778446353,1129.140725659753,1113.0512880343283,1121.247802734375,33523000,1133.57265625,1093.6248315429686,-0.010978631610331746
1132.176259098858,1141.8905456782045,1127.9261602870085,1131.7208251953125,41089500,1135.636962890625,1092.6192651367187,0.009340506563666917
1132.4796002465062,1142.1939781143158,1126.5599794009872,1137.640380859375,34928500,1136.0619506835938,1092.2260229492188,0.005230579425841153
1147.5066065145224,1147.6583560454133,1126.4082337025518,1138.7030029296875,39487500,1137.1851806640625,1092.5485375976561,0.0009340579749022027
1150.3906563259734,1160.1049429531763,1145.9888079533812,1157.372802734375,51640000,1138.748583984375,1094.7591748046875,0.016395671001703915
1151.756674433255,1159.34600424982,1149.9352167486422,1157.97998046875,29771000,1139.7959106445312,1097.7872204589844,0.0005246172477360034
1153.8818417077482,1157.3729152513426,1148.4174680957262,1153.274658203125,30164500,1140.9494995117188,1100.1374206542969,-0.004063388266626444
1149.1760795189173,1157.2208418091943,1148.8725804947458,1151.7564697265625,24356000,1141.52626953125,1102.1399377441405,-0.001316415361912071
1138.399548704838,1149.47995245026,1137.1852743815248,1142.1942138671875,32544000,1142.5584350585937,1102.9932824707032,-0.008302324415546902
1120.185155188746,1128.0780772498797,1112.7475744181563,1124.8905029296875,34702000,1141.6780639648437,1103.9615588378906,-0.015149534752862959
1139.4622292325166,1152.8194339011502,1136.5782462576412,1145.2301025390625,47447000,1144.0762939453125,1105.911387939453,0.018081403973455368
1152.515494456616,1157.6762752833451,1149.7833545190674,1153.42626953125,39198500,1146.2468383789062,1107.980233154297,0.0071567861987000825
1159.6495012098096,1164.6584399507974,1150.5423061741305,1156.61376953125,48427000,1148.1441772460937,1109.6039245605468,0.002763505638982311
1142.345826601471,1153.5780711940538,1142.345826601471,1150.9976806640625,42975000,1149.3736450195313,1111.6571350097656,-0.004855630302121994
1146.7475609516305,1162.3815594683988,1143.2564882953693,1159.042236328125,39727500,1149.5405883789062,1113.6167736816406,0.006989202323519184
1155.0961131848787,1157.9800958598328,1149.024648726614,1153.5782470703125,35401500,1149.1004150390625,1115.5838806152344,-0.004714227908658941
1160.4086352477348,1168.453307061559,1159.1943608944925,1166.78369140625,40831000,1150.451318359375,1116.4949475097656,0.011447376343542093
1168.756845168371,1171.3372359525756,1160.7121737237724,1164.2032470703125,37283000,1151.69599609375,1118.3003625488282,-0.0022115875932645634
1166.0247678257622,1168.3015669977822,1162.2301025390625,1162.2301025390625,35449000,1153.6995849609375,1120.3746545410156,-0.0016948454114136258
1167.3906984006194,1178.1676025390625,1166.0246745925494,1178.1676025390625,38978500,1159.027294921875,1122.9622766113282,0.013712861132388676
1179.2298694494207,1193.3460015724115,1178.1673449577618,1186.970947265625,41074000,1163.2013793945312,1125.2649645996094,0.0074720648467929696
1184.8462390847296,1191.6766365259787,1181.6587573360912,1188.0338134765625,35087500,1166.6621337890624,1127.1817810058594,0.0008954441668400648
1166.3282062652597,1174.3728770869643,1164.0514073925215,1167.54248046875,47461500,1167.7550048828125,1128.5660363769532,-0.017248105883323595
1176.4979098196402,1176.4979098196402,1169.364013671875,1169.364013671875,29835000,1169.5916381835937,1130.298048095703,0.0015601429786038512
1172.399807531036,1174.069423176401,1153.5782309166964,1153.72998046875,43423000,1169.0604125976563,1132.1185168457032,-0.013369689010723995
1152.5156201387836,1175.5872015644904,1150.238821168678,1161.774658203125,56237000,1169.8800537109375,1133.8154992675782,0.0069727560785985965
1153.5782309166964,1160.8639696359526,1150.2389069827725,1153.72998046875,42550000,1168.5746826171876,1135.491221923828,-0.006924473414506527
1144.4709242334905,1166.47998046875,1144.4709242334905,1166.47998046875,59712500,1168.8023559570313,1138.4237377929687,0.011051112665738216
1138.3994476657672,1140.9798382757797,1125.6493367946368,1132.7833251953125,62981000,1165.8576782226562,1139.9173168945313,-0.028887469856016312
1132.1762489142614,1133.6941148639287,1111.68505859375,1111.68505859375,52511500,1159.209423828125,1140.4425,-0.018625156402196086
1134.149413633524,1159.0423586896386,1131.417273555109,1155.3995361328125,58023500,1156.0522827148438,1141.520185546875,0.03932271752789407
1171.488834889131,1180.4442803879222,1166.024554931238,1169.2120361328125,61149000,1154.1701049804688,1142.9075122070312,0.011954739090714206
1165.7209150300232,1191.5246332012605,1156.3101286977603,1162.381591796875,85554500,1153.6540161132812,1144.243232421875,-0.005841920990250271
1149.0246305315575,1158.2835766265157,1134.3013109247734,1150.3907470703125,56962500,1151.756689453125,1144.9353857421875,-0.010315755868110732
1158.4352837545698,1166.0246133223498,1152.363820100346,1158.890625,33902500,1152.27275390625,1145.8036059570313,0.007388687670979666
1163.444396082223,1165.1140117786172,1144.4710693359375,1144.4710693359375,29715500,1150.5423950195313,1145.9250415039062,-0.012442550964688714
1144.4710693359375,1144.4710693359375,1144.4710693359375,1144.4710693359375,0,1149.61650390625,1146.6050463867186,0.0
1136.7297581109578,1142.0422885204757,1132.3279101429432,1135.9708251953125,22582000,1146.5655883789063,1147.503623046875,-0.0074272250023385
1132.4797904885265,1138.095913241691,1125.1940521853458,1131.4173583984375,48532000,1146.4289916992188,1148.1198803710938,-0.004008436392802683
1137.9442415567116,1141.5870646359504,1132.7834597237959,1136.578125,28553000,1148.9182983398437,1148.3870263671874,0.0045613288175707645
1123.2206164226245,1137.6403405523745,1111.8366236886116,1113.6580810546875,45828500,1144.7441528320312,1148.3293530273438,-0.02016583237101499
1103.1852378232463,1106.9799036747595,1092.8637652357727,1096.8101806640625,52028500,1137.5039672851562,1148.0440014648439,-0.01512843185645385
1095.8990264965655,1101.81873973574,1065.6934622546971,1075.104248046875,51748500,1128.7762329101563,1146.8782763671875,-0.01979005392167832
1065.8455008342373,1071.158031720124,1046.5685845196685,1047.02392578125,74227500,1118.43955078125,1145.2693408203124,-0.026118697155776416
1031.8453098545403,1064.9347708180371,1026.5327787434178,1041.86328125,80041000,1106.73681640625,1143.2718310546875,-0.004928869727021112
1032.1487555514434,1041.8631338374337,1025.318359375,1025.318359375,60631500,1094.8215454101562,1140.8280639648438,-0.015880127625910623
1051.8809975074164,1063.264990986934,1047.479149638066,1055.3720703125,53957000,1085.9116455078124,1139.1007299804687,0.029311589578694175
1031.390133802314,1033.5151836444722,1016.9704041906556,1031.6937255859375,64563000,1075.483935546875,1136.8148291015625,-0.022436016067348907
1043.532619266881,1045.0504848949056,1017.2735624306894,1025.9254150390625,53469000,1064.9347412109375,1134.6958862304687,-0.005591107519432592
1001.7917393960018,1028.0508073697106,995.1130907427465,1023.345458984375,50743000,1053.611474609375,1132.4889111328125,-0.0025147598615531397
1023.0414818373771,1034.425474587793,1014.2378793056895,1032.755859375,50080500,1045.5212524414062,1130.719072265625,0.009195722038933374
1025.0146490618856,1025.7735818825508,996.3270440266382,997.8449096679688,62869000,1035.6247253417969,1128.0415539550781,-0.03380368108311538
995.264759831534,1014.086242742122,970.219970703125,970.219970703125,76409000,1025.136297607422,1124.6931457519531,-0.027684601782491325
1000.5771247268523,1037.7648357430178,996.3271191393537,1035.488037109375,69878500,1023.9827087402343,1122.6288464355468,0.06727141099656997
1043.8364189500155,1045.6578765952813,1027.4434854289927,1035.791748046875,55365000,1023.3755554199219,1120.1972253417969,0.0002933022175204414
